"RegionName","Marker","Species","IUCN","Sequenced"
"Southeast Australian Shelf","DiBattista_16S","Apistus_carinatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Aploactisoma_milesii","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Aplodactylus_arctidens","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Apogon_capricornis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Apogon_caudicinctus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Apogon_coccineus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Apogon_crassiceps","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Apogon_doederleini","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Apogon_limenus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Apogon_nigripes","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Apogon_semiornatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Apogonops_anomalus","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Apopterygion_alta","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Aprion_virescens","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Aracana_aurita","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Aracana_ornata","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arctozenus_risso","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Arenigobius_bifrenatus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Argentina_australiae","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Argentina_elongata","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Argyripnus_iridescens","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Argyropelecus_aculeatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Argyropelecus_gigas","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Argyropelecus_hemigymnus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Argyropelecus_sladeni","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Argyrops_spinifer","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Argyrosomus_hololepidotus","DD","No"
"Southeast Australian Shelf","DiBattista_16S","Argyrosomus_japonicus","EN","Yes"
"Southeast Australian Shelf","DiBattista_16S","Ariosoma_anago","DD","No"
"Southeast Australian Shelf","DiBattista_16S","Ariosoma_anagoides","DD","No"
"Southeast Australian Shelf","DiBattista_16S","Ariosoma_mauritianum","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Ariosoma_scheelei","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Aristostomias_grimaldii","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Arnoglossus_bassensis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Arnoglossus_fisoni","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Arnoglossus_imperialis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arnoglossus_muelleri","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Arothron_firmamentum","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arothron_manilensis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arothron_meleagris","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arothron_nigropunctatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arothron_reticularis","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arothron_stellatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arripis_georgianus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arripis_trutta","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Arripis_truttacea","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Aseraggodes_lenisquamis","DD","No"
"Southeast Australian Shelf","DiBattista_16S","Aseraggodes_normani","DD","No"
"Southeast Australian Shelf","DiBattista_16S","Aspidontus_dussumieri","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Asquamiceps_hjorti","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Asthenomacrurus_victoris","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Astronesthes_bilobatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Astronesthes_boulengeri","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Astronesthes_cyaneus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Astronesthes_indicus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Astronesthes_niger","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Astronesthes_trifibulatus","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Ateleopus_japonicus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Atherinason_hepsetoides","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Atherinomorus_duodecimalis","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Atherinomorus_lacunosus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Atherinomorus_vaigiensis","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Atherinosoma_elongata","Not evaluated","No"
"Southeast Australian Shelf","DiBattista_16S","Atherinosoma_microstoma","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Atractoscion_aequidens","NT","Yes"
"Southeast Australian Shelf","DiBattista_16S","Atypichthys_strigatus","Not evaluated","Yes"
"Southeast Australian Shelf","DiBattista_16S","Aulacocephalus_temminckii","LC","No"
"Southeast Australian Shelf","DiBattista_16S","Austrolabrus_maculatus","LC","Yes"
"Southeast Australian Shelf","DiBattista_16S","Auxis_rochei_rochei","Not evaluated","No"
