"RegionName","Marker","Species","IUCN","Sequenced"
"Southeast Australian Shelf","Miya_12S","Apogon_caudicinctus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Apogon_coccineus","LC","No"
"Southeast Australian Shelf","Miya_12S","Apogon_crassiceps","LC","No"
"Southeast Australian Shelf","Miya_12S","Apogon_doederleini","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Apogon_limenus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Apogon_nigripes","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Apogon_semiornatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Apogonops_anomalus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Apopterygion_alta","LC","No"
"Southeast Australian Shelf","Miya_12S","Aprion_virescens","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Aracana_aurita","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Aracana_ornata","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Arctozenus_risso","LC","No"
"Southeast Australian Shelf","Miya_12S","Arenigobius_bifrenatus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Argentina_australiae","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Argentina_elongata","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Argyripnus_iridescens","LC","No"
"Southeast Australian Shelf","Miya_12S","Argyropelecus_aculeatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Argyropelecus_gigas","LC","No"
"Southeast Australian Shelf","Miya_12S","Argyropelecus_hemigymnus","LC","No"
"Southeast Australian Shelf","Miya_12S","Argyropelecus_sladeni","LC","No"
"Southeast Australian Shelf","Miya_12S","Argyrops_spinifer","LC","No"
"Southeast Australian Shelf","Miya_12S","Argyrosomus_hololepidotus","DD","No"
"Southeast Australian Shelf","Miya_12S","Argyrosomus_japonicus","EN","Yes"
"Southeast Australian Shelf","Miya_12S","Ariosoma_anago","DD","Yes"
"Southeast Australian Shelf","Miya_12S","Ariosoma_anagoides","DD","No"
"Southeast Australian Shelf","Miya_12S","Ariosoma_mauritianum","LC","No"
"Southeast Australian Shelf","Miya_12S","Ariosoma_scheelei","LC","No"
"Southeast Australian Shelf","Miya_12S","Aristostomias_grimaldii","LC","No"
"Southeast Australian Shelf","Miya_12S","Arnoglossus_bassensis","LC","No"
"Southeast Australian Shelf","Miya_12S","Arnoglossus_fisoni","LC","No"
"Southeast Australian Shelf","Miya_12S","Arnoglossus_imperialis","LC","No"
"Southeast Australian Shelf","Miya_12S","Arnoglossus_muelleri","LC","No"
"Southeast Australian Shelf","Miya_12S","Arothron_firmamentum","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Arothron_manilensis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Arothron_meleagris","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Arothron_nigropunctatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Arothron_reticularis","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Arothron_stellatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Arripis_georgianus","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Arripis_trutta","Not evaluated","Yes"
"Southeast Australian Shelf","Miya_12S","Arripis_truttacea","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Aseraggodes_lenisquamis","DD","No"
"Southeast Australian Shelf","Miya_12S","Aseraggodes_normani","DD","No"
"Southeast Australian Shelf","Miya_12S","Aspidontus_dussumieri","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Asquamiceps_hjorti","LC","No"
"Southeast Australian Shelf","Miya_12S","Asthenomacrurus_victoris","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Astronesthes_bilobatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Astronesthes_boulengeri","LC","No"
"Southeast Australian Shelf","Miya_12S","Astronesthes_cyaneus","LC","No"
"Southeast Australian Shelf","Miya_12S","Astronesthes_indicus","LC","No"
"Southeast Australian Shelf","Miya_12S","Astronesthes_niger","LC","No"
"Southeast Australian Shelf","Miya_12S","Astronesthes_trifibulatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Ateleopus_japonicus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Atherinason_hepsetoides","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Atherinomorus_duodecimalis","LC","No"
"Southeast Australian Shelf","Miya_12S","Atherinomorus_lacunosus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Atherinomorus_vaigiensis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Atherinosoma_elongata","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Atherinosoma_microstoma","Not evaluated","Yes"
"Southeast Australian Shelf","Miya_12S","Atractoscion_aequidens","NT","No"
"Southeast Australian Shelf","Miya_12S","Atypichthys_strigatus","Not evaluated","Yes"
"Southeast Australian Shelf","Miya_12S","Aulacocephalus_temminckii","LC","No"
"Southeast Australian Shelf","Miya_12S","Austrolabrus_maculatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Auxis_rochei_rochei","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Auxis_thazard_thazard","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Avocettina_acuticeps","LC","No"
"Southeast Australian Shelf","Miya_12S","Avocettina_infans","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Azygopus_pinnifasciatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bajacalifornia_megalops","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Balistapus_undulatus","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Balistoides_conspicillum","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Balistoides_viridescens","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Barathronus_maculatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Barbourisia_rufa","LC","Yes"
"Southeast Australian Shelf","Miya_12S","Bassanago_bulbiceps","LC","No"
"Southeast Australian Shelf","Miya_12S","Bassanago_hirsutus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bassozetus_robustus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathophilus_abarbatus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathophilus_kingi","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathophilus_longipinnis","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathophilus_nigerrimus","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathophilus_pawneei","LC","No"
"Southeast Australian Shelf","Miya_12S","Bathyclupea_gracilis","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bathygadus_cottoides","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bathygadus_furvescens","Not evaluated","No"
"Southeast Australian Shelf","Miya_12S","Bathygobius_coalitus","LC","Yes"
