"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","DiBattista_16S","Alepes_melanoptera","LC","No"
"Sahul Shelf","DiBattista_16S","Alepes_vari","LC","Yes"
"Sahul Shelf","DiBattista_16S","Alepisaurus_ferox","LC","Yes"
"Sahul Shelf","DiBattista_16S","Allenbatrachus_grunniens","Not evaluated","No"
"Sahul Shelf","DiBattista_16S","Allomogurnda_nesolepis","LC","No"
"Sahul Shelf","DiBattista_16S","Alticus_saliens","DD","Yes"
"Sahul Shelf","DiBattista_16S","Aluterus_monoceros","LC","Yes"
"Sahul Shelf","DiBattista_16S","Aluterus_scriptus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amanses_scopas","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amarsipus_carlsbergi","Not evaluated","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_agrammus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_ambassis","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_buruensis","DD","No"
"Sahul Shelf","DiBattista_16S","Ambassis_dussumieri","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_elongata","LC","No"
"Sahul Shelf","DiBattista_16S","Ambassis_gymnocephalus","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_interrupta","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_macleayi","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_macracanthus","DD","No"
"Sahul Shelf","DiBattista_16S","Ambassis_miops","LC","No"
"Sahul Shelf","DiBattista_16S","Ambassis_nalua","LC","No"
"Sahul Shelf","DiBattista_16S","Ambassis_urotaenia","LC","Yes"
"Sahul Shelf","DiBattista_16S","Ambassis_vachellii","LC","No"
"Sahul Shelf","DiBattista_16S","Amblycirrhitus_bimacula","LC","Yes"
"Sahul Shelf","DiBattista_16S","Amblyeleotris_callopareia","DD","No"
