"RegionName","Marker","Species","IUCN","Sequenced"
"Sahul Shelf","Miya_12S","Alticus_saliens","DD","No"
"Sahul Shelf","Miya_12S","Aluterus_monoceros","LC","Yes"
"Sahul Shelf","Miya_12S","Aluterus_scriptus","LC","Yes"
"Sahul Shelf","Miya_12S","Amanses_scopas","LC","Yes"
"Sahul Shelf","Miya_12S","Amarsipus_carlsbergi","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Ambassis_agrammus","LC","No"
"Sahul Shelf","Miya_12S","Ambassis_ambassis","LC","No"
"Sahul Shelf","Miya_12S","Ambassis_buruensis","DD","Yes"
"Sahul Shelf","Miya_12S","Ambassis_dussumieri","LC","No"
"Sahul Shelf","Miya_12S","Ambassis_elongata","LC","No"
"Sahul Shelf","Miya_12S","Ambassis_gymnocephalus","LC","Yes"
"Sahul Shelf","Miya_12S","Ambassis_interrupta","LC","Yes"
"Sahul Shelf","Miya_12S","Ambassis_macleayi","LC","Yes"
"Sahul Shelf","Miya_12S","Ambassis_macracanthus","DD","No"
"Sahul Shelf","Miya_12S","Ambassis_miops","LC","No"
"Sahul Shelf","Miya_12S","Ambassis_nalua","LC","No"
"Sahul Shelf","Miya_12S","Ambassis_urotaenia","LC","No"
"Sahul Shelf","Miya_12S","Ambassis_vachellii","LC","No"
"Sahul Shelf","Miya_12S","Amblycirrhitus_bimacula","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_callopareia","DD","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_diagonalis","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_fasciata","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_fontanesii","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_guttata","LC","Yes"
"Sahul Shelf","Miya_12S","Amblyeleotris_gymnocephala","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_latifasciata","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_macronema","Not evaluated","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_masuii","Not evaluated","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_neumanni","DD","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_novaecaledoniae","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_ogasawarensis","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_periophthalma","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_randalli","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_rhyax","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_rubrimarginata","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_steinitzi","LC","No"
"Sahul Shelf","Miya_12S","Amblyeleotris_wheeleri","LC","Yes"
"Sahul Shelf","Miya_12S","Amblyeleotris_yanoi","LC","No"
"Sahul Shelf","Miya_12S","Amblygaster_clupeoides","LC","No"
"Sahul Shelf","Miya_12S","Amblygaster_leiogaster","LC","No"
"Sahul Shelf","Miya_12S","Amblygaster_sirm","LC","Yes"
"Sahul Shelf","Miya_12S","Amblyglyphidodon_aureus","LC","Yes"
"Sahul Shelf","Miya_12S","Amblyglyphidodon_batunai","VU","No"
"Sahul Shelf","Miya_12S","Amblyglyphidodon_curacao","LC","Yes"
"Sahul Shelf","Miya_12S","Amblyglyphidodon_leucogaster","LC","Yes"
"Sahul Shelf","Miya_12S","Amblyglyphidodon_ternatensis","VU","Yes"
"Sahul Shelf","Miya_12S","Amblygobius_albimaculatus","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_buanensis","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_bynoensis","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_decussatus","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_esakiae","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_linki","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_nocturnus","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_phalaena","LC","Yes"
"Sahul Shelf","Miya_12S","Amblygobius_sphynx","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_stethophthalmus","LC","No"
"Sahul Shelf","Miya_12S","Amblygobius_tekomaji","LC","No"
"Sahul Shelf","Miya_12S","Amblyotrypauchen_arctocephalus","LC","Yes"
"Sahul Shelf","Miya_12S","Amblypomacentrus_breviceps","LC","Yes"
"Sahul Shelf","Miya_12S","Amissidens_hainesi","Not evaluated","No"
"Sahul Shelf","Miya_12S","Ammodytoides_idai","Not evaluated","No"
"Sahul Shelf","Miya_12S","Amniataba_affinis","LC","No"
"Sahul Shelf","Miya_12S","Amniataba_caudavittata","Not evaluated","No"
"Sahul Shelf","Miya_12S","Amniataba_percoides","LC","No"
"Sahul Shelf","Miya_12S","Amoya_gracilis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Amoya_moloanus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Amoya_signata","Not evaluated","No"
"Sahul Shelf","Miya_12S","Amphichaetodon_melbae","DD","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_akindynos","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_bicinctus","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_chrysopterus","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_clarkii","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_ephippium","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_frenatus","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_leucokranos","LC","No"
"Sahul Shelf","Miya_12S","Amphiprion_melanopus","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_ocellaris","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_percula","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_perideraion","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_polymnus","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_rubrocinctus","LC","No"
"Sahul Shelf","Miya_12S","Amphiprion_sandaracinos","LC","Yes"
"Sahul Shelf","Miya_12S","Amphiprion_sebae","LC","Yes"
"Sahul Shelf","Miya_12S","Amsichthys_knighti","LC","No"
"Sahul Shelf","Miya_12S","Anacanthus_barbatus","LC","No"
"Sahul Shelf","Miya_12S","Anampses_caeruleopunctatus","LC","Yes"
"Sahul Shelf","Miya_12S","Anampses_femininus","LC","No"
"Sahul Shelf","Miya_12S","Anampses_geographicus","LC","Yes"
"Sahul Shelf","Miya_12S","Anampses_lennardi","LC","No"
"Sahul Shelf","Miya_12S","Anampses_melanurus","LC","Yes"
"Sahul Shelf","Miya_12S","Anampses_meleagrides","LC","Yes"
"Sahul Shelf","Miya_12S","Anampses_neoguinaicus","LC","Yes"
"Sahul Shelf","Miya_12S","Anampses_twistii","LC","No"
"Sahul Shelf","Miya_12S","Anaora_tentaculata","LC","No"
"Sahul Shelf","Miya_12S","Anarchias_allardicei","LC","No"
"Sahul Shelf","Miya_12S","Anarchias_cantonensis","LC","No"
"Sahul Shelf","Miya_12S","Anarchias_seychellensis","LC","No"
"Sahul Shelf","Miya_12S","Andamia_heteroptera","DD","No"
"Sahul Shelf","Miya_12S","Anguilla_australis_australis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Anguilla_bicolor_bicolor","Not evaluated","No"
"Sahul Shelf","Miya_12S","Anguilla_celebesensis","DD","Yes"
"Sahul Shelf","Miya_12S","Anguilla_interioris","DD","Yes"
"Sahul Shelf","Miya_12S","Anguilla_marmorata","LC","Yes"
"Sahul Shelf","Miya_12S","Anguilla_mossambica","NT","Yes"
"Sahul Shelf","Miya_12S","Anguilla_obscura","DD","Yes"
"Sahul Shelf","Miya_12S","Anguilla_reinhardtii","LC","Yes"
"Sahul Shelf","Miya_12S","Anodontiglanis_dahli","LC","No"
"Sahul Shelf","Miya_12S","Anodontostoma_chacunda","LC","Yes"
"Sahul Shelf","Miya_12S","Anodontostoma_selangkat","LC","No"
"Sahul Shelf","Miya_12S","Anomalops_katoptron","LC","Yes"
"Sahul Shelf","Miya_12S","Anoplogaster_cornuta","LC","Yes"
"Sahul Shelf","Miya_12S","Antennarius_biocellatus","DD","No"
"Sahul Shelf","Miya_12S","Antennarius_commerson","LC","No"
"Sahul Shelf","Miya_12S","Antennarius_hispidus","LC","No"
"Sahul Shelf","Miya_12S","Antennarius_maculatus","LC","No"
"Sahul Shelf","Miya_12S","Antennarius_pictus","LC","No"
"Sahul Shelf","Miya_12S","Antennarius_randalli","LC","No"
"Sahul Shelf","Miya_12S","Antennarius_striatus","LC","No"
"Sahul Shelf","Miya_12S","Antennatus_analis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Antennatus_coccineus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Antennatus_dorehensis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Antennatus_duescus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Antennatus_nummifer","LC","No"
"Sahul Shelf","Miya_12S","Antennatus_rosaceus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Antennatus_tuberosus","LC","Yes"
"Sahul Shelf","Miya_12S","Antigonia_capros","LC","Yes"
"Sahul Shelf","Miya_12S","Antigonia_malayana","Not evaluated","No"
"Sahul Shelf","Miya_12S","Antigonia_rhomboidea","Not evaluated","No"
"Sahul Shelf","Miya_12S","Antigonia_rubescens","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Anyperodon_leucogrammicus","Not evaluated","Yes"
"Sahul Shelf","Miya_12S","Aphareus_furca","LC","Yes"
"Sahul Shelf","Miya_12S","Aphareus_rutilans","LC","Yes"
"Sahul Shelf","Miya_12S","Apistops_caloundra","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apistus_carinatus","LC","Yes"
"Sahul Shelf","Miya_12S","Aploactis_aspera","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apocryptodon_madurensis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_amboinensis","DD","No"
"Sahul Shelf","Miya_12S","Apogon_bryx","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_capricornis","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_carinatus","Not evaluated","No"
"Sahul Shelf","Miya_12S","Apogon_catalai","Not evaluated","No"
